"acousticness" "duration" "energy" "liveness" "loudness" "tempo"
"7886" 0.836 186800 0.144 0.0908 -15.863 100.595
"7887" 0.981 188600 0.0478 0.158 -12.722 87.4
"7888" 0.703 136973 0.331 0.159 -15.94 107.828
"7889" 0.408 152613 0.821 0.0539 -4.073 145.052
"7890" 0.904 193933 0.193 0.33 -16.435 96.555
"7891" 0.746 272533 0.374 0.283 -10.78 101.321
"7892" 0.839 226973 0.391 0.227 -8.607 144.069
"7893" 0.819 210267 0.133 0.283 -20.707 108.331
"7894" 0.837 243299 0.177 0.107 -23.449 104.065
"7895" 0.164 264067 0.832 0.667 -3.539 82.136
"7896" 0.73 177791 0.443 0.101 -3.743 97.194
"7897" 0.985 174573 0.25 0.0817 -13.847 107.301
"7898" 0.0728 295920 0.603 0.111 -5.696 96.888
"7899" 0.554 143733 0.427 0.0248 -11.543 123.112
"7900" 0.0564 248907 0.722 0.105 -12.223 115.438
"7901" 0.792 198733 0.312 0.182 -15.65 79.2
"7902" 0.87 471200 0.179 0.122 -21.905 92.597
"7903" 0.435 195267 0.721 0.452 -13.429 100.359
"7904" 0.245 277333 0.635 0.102 -11.954 109.394
"7905" 0.115 179867 0.75 0.0909 -5.092 97.229
"7906" 0.839 219667 0.39 0.212 -20.811 155.542
"7907" 0.0889 265590 0.524 0.3 -17.369 71.309
"7908" 0.135 56152 0.989 0.47 -17.595 118.485
"7909" 0.00416 164613 0.727 0.178 -14.765 149.694
"7910" 0.918 174800 0.368 0.192 -10.194 114.33
"7911" 0.188 220893 0.459 0.35 -8.783 104.744
"7912" 0.191 275733 0.573 0.615 -11.357 113.076
"7913" 0.451 430360 0.742 0.0859 -8.699 134.246
"7914" 0.623 159507 0.353 0.0658 -10.974 160.797
"7915" 0.306 141507 0.497 0.043 -10.656 114.523
"7916" 0.377 236707 0.493 0.0912 -14.793 113.978
"7917" 0.371 201507 0.833 0.208 -3.865 179.846
"7918" 0.0417 187360 0.895 0.252 -4.069 140.044
"7919" 0.341 220000 0.489 0.113 -11.008 130.57
"7920" 0.414 305227 0.4 0.0966 -8.549 132.062
"7921" 0.358 141928 0.488 0.357 -11.178 109.9
"7922" 0.386 233987 0.593 0.299 -9.548 119.177
"7923" 0.97 80493 0.0601 0.13 -17.741 178.577
"7924" 0.107 205600 0.641 0.0606 -9.39 135.013
"7925" 0.995 178912 0.103 0.117 -12.306 120.134
"7926" 0.564 204934 0.648 0.151 -8.292 135.666
"7927" 0.783 289680 0.548 0.132 -9.087 133.005
"7928" 0.873 187067 0.365 0.196 -12.48 93.879
"7929" 0.826 156093 0.41 0.109 -9.464 123.573
"7930" 0.00785 478107 0.756 0.0927 -6.516 118.56
"7931" 0.982 182733 0.12 0.144 -21.015 68.004
"7932" 0.721 255002 0.189 0.0939 -10.726 120.142
"7933" 0.000148 168600 0.96 0.208 -9.551 93.867
"7934" 0.0875 231867 0.786 0.0945 -3.601 79.785
"7935" 0.172 209027 0.752 0.134 -6.065 76.679
"7936" 0.849 179357 0.57 0.315 -10.129 106.014
"7937" 0.99 162533 0.249 0.306 -14.186 94.536
"7938" 0.306 213467 0.623 0.139 -8.639 78.84
"7939" 0.175 150333 0.618 0.117 -4.585 84.259
"7940" 0.38 121653 0.374 0.0692 -13.289 125.821
"7941" 0.986 584453 0.0431 0.0776 -21.549 70.618
"7942" 0.000338 137120 0.922 0.0802 -3.274 178.045
"7943" 0.149 189440 0.0713 0.0797 -23.372 136.352
"7944" 0.219 131240 0.962 0.216 -7.18 110.725
"7945" 0.224 240400 0.274 0.0715 -14.507 111.501
"7946" 0.145 130907 0.392 0.104 -13.024 98.041
"7947" 0.0258 187907 0.755 0.329 -8.868 99.764
"7948" 0.992 80680 0.164 0.0772 -18.395 105.956
"7949" 0.291 208840 0.483 0.172 -9.423 104.654
"7950" 0.995 171671 0.17 0.365 -13.386 66.783
"7951" 0.761 164107 0.101 0.102 -17.673 80.424
"7952" 0.224 324427 0.885 0.0661 -4.805 86.194
"7953" 0.957 158013 0.572 0.107 -9.415 112.832
"7954" 0.107 255067 0.497 0.302 -6.726 126.196
"7955" 0.303 366707 0.539 0.189 -13.084 134.223
"7956" 0.665 208760 0.383 0.116 -7.031 83.086
"7957" 0.979 271693 0.295 0.663 -15.146 98.175
"7958" 0.0498 131240 0.904 0.108 -9.574 122.326
"7959" 0.798 242547 0.369 0.238 -14.582 79.677
"7960" 0.0815 216893 0.665 0.216 -5.188 151.976
"7961" 0.308 207480 0.559 0.985 -9.2 75.876
"7962" 0.577 147093 0.278 0.112 -14.403 73.477
"7963" 0.966 111333 0.351 0.176 -16.765 76.43
"7964" 0.625 540360 0.608 0.616 -9.225 177.751
"7965" 0.000569 189613 0.673 0.104 -4.017 121.986
"7966" 0.92 203133 0.0489 0.139 -20.368 105.928
"7967" 0.0149 298600 0.724 0.355 -5.799 84.038
"7968" 0.538 230493 0.863 0.103 -3.455 134.461
"7969" 0.00343 176547 0.758 0.0848 -5.731 141.001
"7970" 0.992 182039 0.235 0.246 -11.122 65.942
"7971" 0.756 410547 0.164 0.161 -17.529 177.407
"7972" 0.000869 341333 0.941 0.0393 -10.443 105.155
"7973" 0.375 96234 0.348 0.172 -17.67 94.632
"7974" 0.776 259096 0.313 0.191 -11.965 106.177
"7975" 0.994 171468 0.1 0.182 -10.708 112.712
"7976" 0.039 212360 0.879 0.407 -8.722 130.569
"7977" 0.0068 296507 0.88 0.0826 -6.393 143.358
"7978" 0.89 217400 0.243 0.249 -17.085 110.535
"7979" 0.995 159374 0.128 0.137 -27.375 153.813
"7980" 0.995 203704 0.163 0.115 -17.853 69.495
"7981" 0.111 202680 0.848 0.378 -4.498 90.575
"7982" 0.61 358653 0.165 0.088 -15.231 79.603
"7983" 0.127 229360 0.949 0.135 -4.758 91.954
"7984" 0.00169 294419 0.79 0.193 -6.438 126.995
"7985" 0.958 175177 0.434 0.642 -13.14 117.745
"7986" 0.000885 293693 0.81 0.0892 -8.865 99.313
"7987" 0.568 174467 0.573 0.062 -9.106 105.795
"7988" 0.334 243227 0.709 0.142 -4.602 78.089
"7989" 0.508 280111 0.348 0.154 -15.193 87.534
"7990" 0.194 93452 4.28e-05 0.718 -18.683 0
"7991" 0.0166 445664 0.552 0.0844 -6.502 122.802
"7992" 0.0464 197053 0.943 0.137 -3.542 198.062
"7993" 0.264 139920 0.542 0.056 -9.014 185.949
"7994" 0.0372 214080 0.848 0.122 -5.841 128.009
"7995" 0.305 185143 0.636 0.0621 -8.473 139.983
"7996" 0.000225 274613 0.7 0.395 -5.732 172.02
"7997" 0.175 215058 0.548 0.088 -6.545 85.017
"7998" 0.0131 179773 0.599 0.0711 -8.663 159.966
"7999" 0.354 188560 0.745 0.104 -3.695 94.014
"8000" 0.289 184067 0.767 0.123 -7.65 109.868
"8001" 0.943 186803 0.248 0.243 -12.879 127.866
"8002" 0.243 182560 0.514 0.147 -12.509 123.658
"8003" 0.884 149760 0.368 0.0858 -11.892 91.864
"8004" 0.92 168413 0.759 0.105 -5.226 105.667
"8005" 0.0155 239987 0.829 0.077 -3.674 86.03
"8006" 0.0037 195520 0.973 0.325 -1.945 99.331
"8007" 0.782 180693 0.281 0.106 -8.556 112.261
"8008" 0.00539 114080 0.766 0.109 -12.861 136.143
"8009" 0.874 236347 0.394 0.102 -14.765 107.905
"8010" 0.809 343427 0.622 0.071 -4.677 183.974
"8011" 0.0409 226587 0.918 0.342 -4.306 150.035
"8012" 0.826 137093 0.326 0.104 -10.563 81.555
"8013" 0.579 327467 0.875 0.0937 -8.363 96.411
"8014" 0.012 225493 0.698 0.135 -7.686 169.287
"8015" 0.21 212933 0.671 0.0869 -7.109 79.493
"8016" 0.00532 250360 0.976 0.22 -6.113 164.656
"8017" 0.000152 189933 0.865 0.266 -6.101 174.361
"8018" 0.751 170760 0.371 0.289 -11.225 178.848
"8019" 0.188 161667 0.818 0.0917 -8.997 171.51
"8020" 0.00121 218267 0.85 0.129 -4.469 120.995
"8021" 0.992 197180 0.28 0.564 -12.117 181.946
"8022" 0.981 44293 0.129 0.705 -24.681 137.158
"8023" 0.891 232765 0.193 0.111 -17.113 122.435
"8024" 0.99 195844 0.293 0.255 -14.186 110.423
"8025" 0.959 231000 0.177 0.748 -18.674 82.117
"8026" 0.995 146627 0.16 0.104 -22.608 124.192
"8027" 0.201 196952 0.717 0.0458 -4.224 168.999
"8028" 0.0943 236828 0.805 0.223 -5.093 124.552
"8029" 0.694 129000 0.203 0.18 -20.61 100.248
"8030" 0.000288 227733 0.959 0.0507 -6.227 172.186
"8031" 0.454 261373 0.555 0.0826 -10.276 95.1
"8032" 0.00746 186093 0.979 0.865 -5.065 103.039
"8033" 0.0247 200107 0.586 0.132 -6.946 97.981
"8034" 0.602 225093 0.6 0.412 -10.406 123.448
"8035" 0.101 196760 0.381 0.127 -14.912 99.314
"8036" 0.0581 248680 0.633 0.281 -3.56 121.003
"8037" 0.699 194160 0.692 0.177 -4.67 90.193
"8038" 0.992 197867 0.17 0.229 -17.5 129.915
"8039" 0.0583 97900 0.29 0.457 -17.438 128.24
"8040" 0.272 337640 0.491 0.111 -8.807 91.935
"8041" 0.667 251760 0.467 0.0295 -8.925 100.139
"8042" 0.989 139966 0.319 0.152 -10.844 140.048
"8043" 0.23 214107 0.734 0.139 -9.271 131.464
"8044" 0.958 730533 0.0124 0.0763 -30.441 74.884
"8045" 0.783 409827 0.432 0.675 -15.782 142.825
"8046" 0.0832 164733 0.89 0.0892 -3.877 123.002
"8047" 0.747 300107 0.247 0.0745 -15.929 109.646
"8048" 0.954 273160 0.173 0.383 -17.057 78.917
"8049" 0.952 191947 0.523 0.173 -5.118 168.715
"8050" 0.817 179520 0.309 0.163 -16.244 116.148
"8051" 0.966 89827 0.443 0.401 -12.13 116.161
"8052" 0.186 134040 0.284 0.0875 -14.952 109.257
"8053" 0.414 184640 0.531 0.6 -10.004 137.273
"8054" 0.0371 415227 0.482 0.104 -9.421 134.801
"8055" 0.0419 277333 0.539 0.0783 -9.318 89.966
"8056" 0.58 162733 0.777 0.0307 -12.979 89.43
"8057" 0.213 179016 0.379 0.0969 -9.351 82.531
"8058" 0.907 153493 0.319 0.281 -7.074 81.489
"8059" 0.000443 254973 0.921 0.0552 -4.727 143.236
"8060" 0.0347 210867 0.796 0.396 -4.776 87.982
"8061" 0.125 257433 0.536 0.385 -20.181 95.393
"8062" 0.827 185173 0.419 0.09 -11.964 149.945
"8063" 0.679 263533 0.456 0.0716 -8.395 178.491
"8064" 0.132 286800 0.909 0.36 -8.368 125.779
"8065" 0.772 254990 0.447 0.166 -9.034 93.299
"8066" 0.926 154489 0.21 0.0978 -14.398 136
"8067" 0.152 96070 0.172 0.0447 -21.077 103.585
"8068" 0.118 238400 0.745 0.0851 -3.612 151.989
"8069" 0.812 135200 0.366 0.156 -14.097 125.559
"8070" 0.00674 262800 0.299 0.113 -18.81 160.583
"8071" 1.84e-06 219173 0.962 0.59 -7.394 169.561
"8072" 0.956 173173 0.166 0.139 -15.957 91.477
"8073" 0.0382 217907 0.78 0.417 -11.888 96.599
"8074" 0.256 264000 0.408 0.0935 -9.183 141.405
"8075" 0.795 208155 0.309 0.352 -10.956 104.745
"8076" 0.25 192183 0.652 0.0294 -8.766 87.986
"8077" 0.00179 176693 0.903 0.0558 -3.812 70.621
"8078" 0.509 196600 0.499 0.114 -9.109 84.024
"8079" 0.00673 339893 0.813 0.0983 -9.066 169.969
"8080" 0.589 167373 0.652 0.249 -9.809 134.015
"8081" 0.0442 242755 0.817 0.115 -5.498 136.32
"8082" 0.992 42253 0.285 0.156 -19.857 128.147
"8083" 0.00999 245507 0.902 0.181 -5.711 124.048
"8084" 0.027 262800 0.519 0.218 -10.78 75.16
"8085" 0.433 178107 0.275 0.144 -12.443 93.375
"8086" 0.0184 230573 0.742 0.153 -5.741 122.007
"8087" 0.968 140133 0.00846 0.226 -19.168 86.099
"8088" 0.427 184440 0.481 0.0474 -10.631 123.639
"8089" 0.0997 204591 0.885 0.0708 -3.079 119.954
"8090" 0.963 257133 0.154 0.137 -16.501 100.332
"8091" 0.218 223840 0.666 0.34 -10.212 120.296
"8092" 0.0412 274827 0.43 0.112 -7.18 170.057
"8093" 0.0144 222253 0.977 0.383 -4.386 105.124
"8094" 0.958 161600 0.491 0.319 -10.2 103.558
"8095" 0.244 298840 0.674 0.0936 -10.857 117.027
"8096" 0.681 217133 0.242 0.141 -12.877 81.602
"8097" 0.831 233280 0.453 0.101 -7.859 103.879
"8098" 0.918 450053 0.128 0.301 -14.469 149.817
"8099" 0.101 203000 0.618 0.106 -6.039 176.029
"8100" 0.331 204707 0.44 0.146 -6.942 99.962
"8101" 0.0521 98218 0.282 0.239 -15.611 107.259
"8102" 0.932 127707 0.245 0.103 -19.211 91.799
"8103" 0.0107 184027 0.728 0.294 -8.817 92.723
"8104" 0.853 143467 0.671 0.546 -9.129 90.703
"8105" 0.98 204533 0.00782 0.0889 -39.141 73.783
"8106" 0.994 159493 0.287 0.179 -9.374 122.275
"8107" 0.433 85227 0.704 0.316 -9.127 150.165
"8108" 0.19 133893 0.669 0.243 -3.659 78.073
"8109" 0.977 150720 0.293 0.118 -11.367 122.933
"8110" 0.43 146813 0.364 0.365 -10.618 205.295
"8111" 0.263 263318 0.377 0.144 -9.631 188.152
"8112" 0.923 199573 0.14 0.0962 -18.727 87.994
"8113" 0.217 178157 0.513 0.217 -6.208 124.988
"8114" 0.834 195173 0.295 0.135 -12.652 131.566
"8115" 0.138 157427 0.745 0.0982 -6.477 86.69
"8116" 0.000244 262853 0.922 0.112 -4.937 130.033
"8117" 0.995 179000 0.242 0.154 -8.911 114.252
"8118" 0.846 159640 0.182 0.134 -10.944 83.391
"8119" 0.982 105667 0.371 0.174 -12.11 55.378
"8120" 0.00644 186373 0.908 0.0609 -6.046 139.541
"8121" 0.148 380547 0.659 0.606 -7.888 85.445
"8122" 0.74 45640 0.33 0.557 -19.761 82.85
"8123" 0.406 217143 0.781 0.0801 -4.635 84.041
"8124" 0.976 206200 0.212 0.0787 -11.073 175.971
"8125" 0.984 446640 0.14 0.118 -16.435 136.745
"8126" 0.956 191827 0.527 0.0706 -7.058 99.637
"8127" 0.167 201257 0.872 0.362 -3.641 104.592
"8128" 0.0792 179427 0.797 0.327 -5.387 160.848
"8129" 0.00362 177667 0.801 0.124 -5.749 119.988
"8130" 0.987 135440 0.102 0.243 -14.593 91.569
"8131" 0.675 330933 0.28 0.0734 -16.398 151.805
"8132" 0.144 190200 0.79 0.278 -7.903 109.118
"8133" 0.207 169653 0.496 0.0938 -9.317 110.044
"8134" 0.0748 158533 0.52 0.157 -10.057 105.291
"8135" 0.0771 193316 0.902 0.367 -8.243 94.976
"8136" 0.382 244533 0.729 0.366 -6.84 121.97
"8137" 0.043 299507 0.645 0.18 -4.38 103.312
"8138" 0.878 342501 0.0968 0.551 -15.428 80.52
"8139" 0.994 184285 0.212 0.112 -12.802 120.023
"8140" 0.0954 242373 0.617 0.109 -7.115 138.015
"8141" 0.335 152333 0.538 0.0515 -6.502 122.932
"8142" 0.275 283973 0.472 0.0843 -12.939 78.086
"8143" 0.993 45173 0.232 0.0707 -19.78 128.735
"8144" 0.763 206465 0.483 0.16 -9.729 84.814
"8145" 0.837 234800 0.119 0.113 -17.335 117.549
"8146" 0.991 163707 0.354 0.0991 -14.779 118.654
"8147" 0.465 239386 0.456 0.309 -12.449 162.438
"8148" 0.565 117333 0.75 0.104 -7.592 117.39
"8149" 0.98 499267 0.0824 0.113 -22.399 151.087
"8150" 0.0891 351533 0.911 0.11 -9.169 122.593
"8151" 0.99 473227 0.281 0.087 -16.228 99.27
"8152" 0.0576 232373 0.914 0.334 -6.115 175.016
"8153" 0.647 191533 0.325 0.247 -6.137 165.631
"8154" 0.972 450240 0.0869 0.137 -21.092 80.692
"8155" 0.195 251067 0.63 0.034 -3.344 131.95
"8156" 2.22e-05 278067 0.958 0.357 -3.741 164.935
"8157" 0.505 221867 0.434 0.198 -12.297 109.463
"8158" 0.0463 241600 0.631 0.25 -8.083 190.04
"8159" 0.00184 284067 0.775 0.0948 -6.419 126.174
"8160" 0.966 378573 0.0481 0.107 -18.846 62.347
"8161" 0.194 96070 0.254 0.23 -15.71 118.545
"8162" 0.258 238000 0.948 0.283 -3.527 146.024
"8163" 0.119 212480 0.747 0.129 -7.633 192.093
"8164" 0.77 129500 0.386 0.292 -12.933 115.936
"8165" 0.939 156160 0.287 0.17 -11.643 103.136
"8166" 0.989 173453 0.44 0.223 -11.049 119.648
"8167" 0.419 231705 0.546 0.0916 -6.403 95.018
"8168" 0.637 279760 0.695 0.256 -10.21 97.246
"8169" 0.995 205976 0.0465 0.106 -18.25 69.853
"8170" 0.852 514533 0.297 0.711 -18.316 82.867
"8171" 0.711 38800 0.0987 0.276 -14.709 110.139
"8172" 0.902 476040 0.0701 0.345 -19.808 81.68
"8173" 0.984 413067 0.341 0.167 -13.807 114.727
"8174" 0.37 400400 0.43 0.1 -8.503 129.602
"8175" 0.983 240560 0.19 0.11 -13.453 64.765
"8176" 0.953 119627 0.132 0.0886 -16.932 74.287
"8177" 0.961 132827 0.68 0.69 -6.62 58.398
"8178" 0.436 124747 0.546 0.0956 -7.046 164.203
"8179" 0.951 598093 0.151 0.403 -17.74 100.016
"8180" 0.255 250933 0.358 0.0999 -11.184 166.904
"8181" 0.97 333720 0.246 0.0676 -12.301 86.6
"8182" 0.942 186413 0.428 0.53 -12.681 127.903
"8183" 0.96 95843 0.112 0.0908 -9.185 173.251
"8184" 0.328 253173 0.7 0.278 -6.211 94.037
"8185" 0.992 102587 0.329 0.153 -19.057 92.919
"8186" 0.0352 208360 0.852 0.0853 -9.488 135.147
"8187" 0.778 107333 0.689 0.135 -12.078 153.098
"8188" 0.564 228493 0.226 0.0829 -15.917 134.08
"8189" 0.102 253787 0.541 0.145 -8.026 95.752
"8190" 0.993 243147 0.0908 0.0626 -19.556 68.737
"8191" 0.243 206507 0.732 0.107 -6.579 120.737
"8192" 0.841 106507 0.173 0.321 -19.732 65.368
"8193" 0.0309 391200 0.838 0.0503 -6.254 96.165
"8194" 0.11 223267 0.808 0.127 -5.914 89.893
"8195" 0.969 222400 0.306 0.136 -10.806 94.194
"8196" 0.107 250053 0.704 0.151 -6.069 125.065
"8197" 0.00464 248507 0.94 0.324 -3.52 101.961
"8198" 0.96 111360 0.361 0.547 -13.341 188.569
"8199" 0.0601 293613 0.555 0.227 -5.942 109.204
"8200" 0.897 249667 0.251 0.169 -15.576 86.968
"8201" 0.592 178627 0.317 0.0881 -10.732 140.048
"8202" 0.00991 349600 0.633 0.389 -5.8 83.226
"8203" 0.234 242107 0.556 0.616 -11.101 102.413
"8204" 0.44 192760 0.591 0.446 -8.792 79.892
"8205" 0.874 163627 0.229 0.0982 -15.408 81.452
"8206" 0.0967 193973 0.552 0.158 -5.604 153.157
"8207" 0.752 262800 0.0371 0.0972 -23.039 104.435
"8208" 0.978 263480 0.185 0.355 -19.328 130.069
"8209" 0.152 192733 0.742 0.156 -12.542 115.829
"8210" 0.076 231960 0.927 0.0465 -4.244 118.039
"8211" 0.784 297679 0.195 0.149 -13.589 105.324
"8212" 0.0914 254600 0.654 0.044 -12.178 122.356
"8213" 0.982 141333 0.106 0.119 -18.652 132.034
"8214" 0.578 253293 0.57 0.124 -13.669 201.808
"8215" 0.687 145013 0.726 0.27 -5.254 182.219
"8216" 0.25 135920 0.678 0.0714 -10.081 72.535
"8217" 0.0519 199147 0.651 0.183 -7.146 93.989
"8218" 0.795 110800 0.199 0.172 -16.699 128.387
"8219" 0.95 180280 0.156 0.149 -15.157 84.687
"8220" 0.00217 280600 0.678 0.064 -8.645 97.671
"8221" 0.631 240960 0.392 0.143 -10.164 109.374
"8222" 0.0125 167760 0.754 0.394 -6.154 112.887
"8223" 0.00457 182653 0.733 0.501 -4.727 87.479
"8224" 0.488 234027 0.514 0.0974 -10.517 80.512
"8225" 0.0193 168207 0.953 0.0834 -1.784 100.001
"8226" 0.946 225093 0.261 0.282 -15.047 101.726
"8227" 0.953 309653 0.117 0.101 -18.23 89.411
"8228" 0.909 188933 0.23 0.115 -18.579 143.31
"8229" 0.744 162987 0.375 0.168 -14.223 125.849
"8230" 0.127 281565 0.629 0.1 -13.798 122.606
"8231" 0.00082 356773 0.814 0.0445 -11.728 112.159
"8232" 0.335 139333 0.304 0.102 -20.685 132.779
"8233" 0.93 155820 0.176 0.0548 -11.772 129.403
"8234" 0.869 92333 0.0216 0.114 -21.523 120.871
"8235" 0.89 226293 0.455 0.301 -9.319 102.644
"8236" 0.00171 392200 0.383 0.0789 -20.275 140.035
"8237" 0.244 198720 0.769 0.136 -4.936 181.988
"8238" 0.924 232908 0.634 0.397 -10.944 168.205
"8239" 0.883 158307 0.269 0.181 -10.945 126.535
"8240" 0.287 168413 0.498 0.0653 -12.786 88.521
"8241" 0.000312 184093 0.948 0.401 -10.265 107.577
"8242" 0.0132 208867 0.675 0.152 -14.271 102.145
"8243" 0.152 264267 0.758 0.992 -12.07 90.999
"8244" 0.666 297107 0.634 0.134 -7.787 179.516
"8245" 0.66 306467 0.326 0.082 -16.91 160.635
"8246" 0.967 105627 0.093 0.127 -25.475 80.705
"8247" 0.961 264240 0.132 0.111 -17.825 116.031
"8248" 0.986 101867 0.14 0.0867 -14.659 86.283
"8249" 0.445 215556 0.71 0.103 -9.504 162.043
"8250" 0.0225 125000 0.962 0.392 -10.19 200.476
"8251" 0.132 304733 0.518 0.108 -8.887 71.017
"8252" 0.143 313733 0.397 0.114 -15.426 104.469
"8253" 0.0232 276527 0.905 0.375 -4.56 119.021
"8254" 0.0457 188141 0.713 0.171 -6.234 137.38
"8255" 0.357 191773 0.244 0.125 -18.16 124.09
"8256" 0.59 202000 0.601 0.313 -8.444 89.971
"8257" 0.413 122344 0.489 0.0795 -13.85 100.406
"8258" 0.301 511400 0.92 0.0807 -6.231 135.027
"8259" 0.358 228067 0.931 0.138 -2.493 115.071
"8260" 0.805 423133 0.323 0.142 -11.33 132.977
"8261" 0.0428 285037 0.623 0.157 -11.125 143.991
"8262" 0.458 145800 0.311 0.233 -9.549 132.008
"8263" 0.874 333827 0.436 0.915 -13.16 74.821
"8264" 0.0706 244400 0.485 0.0706 -7.835 107.531
"8265" 0.0933 470640 0.693 0.0903 -11.425 99.973
"8266" 6.68e-05 413834 0.876 0.67 -9.464 123.987
"8267" 0.199 205200 0.573 0.205 -11.347 171.206
"8268" 0.105 230133 0.671 0.0441 -5.341 168.353
"8269" 0.989 184587 0.234 0.395 -8.429 72.163
"8270" 0.683 148853 0.616 0.295 -7.133 121.061
"8271" 0.35 239000 0.612 0.141 -9.787 150.873
"8272" 0.706 274893 0.417 0.118 -11.623 164.795
"8273" 0.351 216547 0.659 0.605 -6.185 142.694
"8274" 0.339 209573 0.813 0.224 -7.689 140.112
"8275" 0.979 36641 0.573 0.477 -11.501 132.283
"8276" 0.125 160627 0.662 0.148 -10.182 136.48
"8277" 0.0663 194267 0.511 0.377 -14.156 161.096
"8278" 0.988 175385 0.102 0.12 -13.867 181.138
"8279" 0.737 174160 0.603 0.115 -11.759 115.957
"8280" 0.157 189287 0.842 0.112 -3.853 107.952
"8281" 0.176 308040 0.961 0.0828 -4.613 120.015
"8282" 0.413 120133 0.482 0.33 -11.826 115.982
"8283" 0.539 227387 0.604 0.0794 -8.412 92.295
"8284" 0.486 125684 0.11 0.711 -18.56 82.721
"8285" 0.00673 236867 0.851 0.104 -10.996 129.773
"8286" 0.549 200880 0.19 0.102 -9.628 113.955
"8287" 0.048 214215 0.486 0.146 -8.637 120.998
"8288" 0.0931 348800 0.209 0.103 -15.268 80.242
"8289" 0.929 189360 0.0627 0.136 -22.462 85.216
"8290" 0.789 257627 0.288 0.112 -16.835 159.939
"8291" 0.851 337133 0.269 0.1 -16.09 141.846
"8292" 0.0153 94860 0.659 0.0879 -8.743 102.538
"8293" 0.984 195093 0.369 0.108 -7.16 101.638
"8294" 0.752 108960 0.301 0.115 -14.754 120.39
"8295" 0.779 242347 0.606 0.0764 -12.787 116.876
"8296" 0.986 184840 0.268 0.135 -10.917 110.15
"8297" 0.762 243267 0.242 0.285 -8.367 81.657
"8298" 0.202 191333 0.388 0.214 -11.562 146.026
"8299" 0.428 175493 0.232 0.215 -12.326 119.136
"8300" 0.176 249995 0.438 0.12 -11.448 166.204
"8301" 0.0286 187653 0.659 0.189 -6.091 113.021
"8302" 0.938 53680 0.0638 0.538 -30.064 105.968
"8303" 0.00636 242173 0.714 0.345 -6.318 145.006
"8304" 0.577 259893 0.213 0.116 -16.777 116.165
"8305" 0.21 195046 0.457 0.371 -11.627 138.92
"8306" 0.805 289280 0.23 0.0776 -20.178 151.987
"8307" 0.54 128900 0.255 0.0947 -21.174 68.832
"8308" 1.06e-05 152280 0.979 0.0609 -2.075 93.122
"8309" 0.874 109227 0.179 0.353 -13.924 81.941
"8310" 0.0597 268747 0.954 0.669 -2.494 103.915
"8311" 0.000105 305800 0.953 0.254 -4.116 118.503
"8312" 0.00119 222800 0.748 0.354 -5.109 154.555
"8313" 0.122 213107 0.812 0.164 -5.753 100
"8314" 0.586 203467 0.183 0.0826 -8.518 72.02
"8315" 0.223 249640 0.39 0.446 -14.038 84.345
"8316" 0.975 178960 0.173 0.38 -16.033 88.48
"8317" 0.00089 163640 0.653 0.11 -12.885 124.498
"8318" 0.437 456640 0.58 0.105 -12.475 115.871
"8319" 0.993 405027 0.0653 0.115 -21.338 78.289
"8320" 0.164 243227 0.672 0.0936 -9.477 89.759
"8321" 0.994 47627 0.304 0.114 -23.388 168.379
"8322" 0.239 102960 0.21 0.444 -23.264 85.387
"8323" 0.000119 194427 0.946 0.141 -4.674 133.26
"8324" 0.0785 199453 0.821 0.0823 -3.974 120.462
"8325" 0.669 142933 0.363 0.117 -12.484 123.263
"8326" 0.963 327493 0.304 0.15 -13.98 135.564
"8327" 0.99 17400 0.271 0.173 -18.412 74.875
"8328" 0.107 227248 0.522 0.144 -6.461 122.935
"8329" 0.593 168280 0.332 0.0856 -10.73 110.68
"8330" 0.956 157573 0.046 0.114 -20.395 197.073
"8331" 0.971 273531 0.414 0.0697 -10.284 75.954
"8332" 0.000974 397500 0.893 0.201 -5.835 127.975
"8333" 0.0666 169933 0.464 0.105 -9.821 121.242
"8334" 0.891 220493 0.168 0.11 -15.333 124.825
"8335" 0.899 178427 0.214 0.1 -12.047 120.267
"8336" 0.984 187037 0.121 0.118 -16.553 114.248
"8337" 0.994 257000 0.00896 0.0815 -31.948 69.44
"8338" 0.0179 286400 0.614 0.415 -7.165 174.213
"8339" 0.0156 213240 0.631 0.0578 -11.93 163.883
"8340" 0.892 212640 0.25 0.12 -11.451 137.714
"8341" 0.407 235547 0.769 0.343 -9.143 113.054
"8342" 0.984 189000 0.418 0.144 -6.505 122.762
"8343" 0.574 264507 0.337 0.098 -10.947 136.761
"8344" 0.799 301291 0.325 0.0988 -7.454 177.163
"8345" 0.15 305067 0.915 0.075 -5.062 133.693
"8346" 0.367 592000 0.275 0.299 -17.489 104.985
"8347" 0.000849 325627 0.696 0.129 -10.059 122.37
"8348" 0.000333 228867 0.849 0.354 -4.975 171.965
"8349" 0.00751 186027 0.851 0.228 -7.251 137.633
"8350" 0.000136 255827 0.916 0.293 -6.218 150.093
"8351" 0.909 138707 0.409 0.135 -11.247 103.643
"8352" 0.99 199040 0.372 0.128 -8.547 88.254
"8353" 0.00532 126213 0.641 0.495 -9.464 166.748
"8354" 0.407 150693 0.716 0.102 -6.351 89.05
"8355" 0.927 158960 0.221 0.0797 -12.706 68.932
"8356" 0.581 271573 0.793 0.0926 -5.893 102.082
"8357" 0.987 114293 0.456 0.0989 -12.197 169.99
